log_time_ns,frame_id,latitude,longitude,altitude,status
1765375583484983905,ublox_rover_wave,52.40162681,16.95157244,100.245,2
1765375583584983905,ublox_rover_circle,52.40159732,16.95145913,100.117,2
1765375583584983905,ublox_rover_line,52.40134034,16.95124394,100.117,2
1765375583584983905,ublox_rover_wave,52.40162654,16.95157155,100.117,2
1765375583684983905,ublox_rover_circle,52.40159621,16.95145787,100.238,2
1765375583684983905,ublox_rover_line,52.40134034,16.9512432,100.238,2
1765375583684983905,ublox_rover_wave,52.40162627,16.95157074,100.238,2
1765375583784983905,ublox_rover_circle,52.4015951,16.95145663,100.151,2
1765375583784983905,ublox_rover_line,52.40134034,16.95124247,100.151,2
1765375583784983905,ublox_rover_wave,52.401626,16.95156999,100.151,2
1765375583884983905,ublox_rover_circle,52.40159397,16.95145541,100.025,2
1765375583884983905,ublox_rover_line,52.40134034,16.95124173,100.025,2
1765375583884983905,ublox_rover_wave,52.40162573,16.95156931,100.025,2
1765375583984983905,ublox_rover_circle,52.40159284,16.9514542,100.143,2
1765375583984983905,ublox_rover_line,52.40134034,16.951241,100.143,2
1765375583984983905,ublox_rover_wave,52.40162546,16.9515687,100.143,2
1765375584084983905,ublox_rover_circle,52.40159171,16.95145302,100.07,2
1765375584084983905,ublox_rover_line,52.40134034,16.95124026,100.07,2
1765375584084983905,ublox_rover_wave,52.40162519,16.95156816,100.07,2
1765375584184983905,ublox_rover_circle,52.40159056,16.95145185,100.151,2
1765375584184983905,ublox_rover_line,52.40134034,16.95123952,100.151,2
1765375584184983905,ublox_rover_wave,52.40162492,16.95156769,100.151,2
1765375584284983905,ublox_rover_circle,52.40158941,16.9514507,100.101,2
1765375584284983905,ublox_rover_line,52.40134034,16.95123879,100.101,2
1765375584284983905,ublox_rover_wave,52.40162465,16.95156729,100.101,2
1765375584384983905,ublox_rover_circle,52.40158825,16.95144958,100.21,2
1765375584384983905,ublox_rover_line,52.40134034,16.95123805,100.21,2
1765375584384983905,ublox_rover_wave,52.40162438,16.95156696,100.21,2
1765375584484983905,ublox_rover_circle,52.40158709,16.95144847,99.956,2
1765375584484983905,ublox_rover_line,52.40134034,16.95123731,99.956,2
1765375584484983905,ublox_rover_wave,52.40162411,16.95156671,99.956,2
1765375584584983905,ublox_rover_circle,52.40158592,16.95144738,100.209,2
1765375584584983905,ublox_rover_line,52.40134034,16.95123658,100.209,2
1765375584584983905,ublox_rover_wave,52.40162384,16.95156653,100.209,2
1765375584684983905,ublox_rover_circle,52.40158474,16.95144631,99.963,2
1765375584684983905,ublox_rover_line,52.40134034,16.95123584,99.963,2
1765375584684983905,ublox_rover_wave,52.40162358,16.95156642,99.963,2
1765375584784983905,ublox_rover_circle,52.40158355,16.95144526,100.172,2
1765375584784983905,ublox_rover_line,52.40134034,16.95123511,100.172,2
1765375584784983905,ublox_rover_wave,52.40162331,16.95156638,100.172,2
1765375584884983905,ublox_rover_circle,52.40158236,16.95144422,100.149,2
1765375584884983905,ublox_rover_line,52.40134034,16.95123437,100.149,2
1765375584884983905,ublox_rover_wave,52.40162304,16.95156642,100.149,2
1765375584984983905,ublox_rover_circle,52.40158116,16.95144321,100.231,2
1765375584984983905,ublox_rover_line,52.40134034,16.95123363,100.231,2
1765375584984983905,ublox_rover_wave,52.40162277,16.95156653,100.231,2
1765375585084983905,ublox_rover_circle,52.40157996,16.95144222,100.08,2
1765375585084983905,ublox_rover_line,52.40134034,16.9512329,100.08,2
1765375585084983905,ublox_rover_wave,52.4016225,16.95156671,100.08,2
1765375585184983905,ublox_rover_circle,52.40157875,16.95144125,100.383,2
1765375585184983905,ublox_rover_line,52.40134034,16.95123216,100.383,2
1765375585184983905,ublox_rover_wave,52.40162223,16.95156696,100.383,2
1765375585284983905,ublox_rover_circle,52.40157753,16.95144029,100.037,2
1765375585284983905,ublox_rover_line,52.40134034,16.95123143,100.037,2
1765375585284983905,ublox_rover_wave,52.40162196,16.95156729,100.037,2
1765375585384983905,ublox_rover_circle,52.40157631,16.95143936,100.374,2
1765375585384983905,ublox_rover_line,52.40134034,16.95123069,100.374,2
1765375585384983905,ublox_rover_wave,52.40162169,16.95156769,100.374,2
1765375585484983905,ublox_rover_circle,52.40157509,16.95143845,100.311,2
1765375585484983905,ublox_rover_line,52.40134034,16.95122995,100.311,2
1765375585484983905,ublox_rover_wave,52.40162142,16.95156816,100.311,2
1765375585584983905,ublox_rover_circle,52.40157385,16.95143755,100.163,2
1765375585584983905,ublox_rover_line,52.40134034,16.95122922,100.163,2
1765375585584983905,ublox_rover_wave,52.40162115,16.9515687,100.163,2
1765375585684983905,ublox_rover_circle,52.40157262,16.95143668,100.103,2
1765375585684983905,ublox_rover_line,52.40134034,16.95122848,100.103,2
1765375585684983905,ublox_rover_wave,52.40162088,16.95156931,100.103,2
1765375585784983905,ublox_rover_circle,52.40157137,16.95143583,100.697,2
1765375585784983905,ublox_rover_line,52.40134034,16.95122774,100.697,2
1765375585784983905,ublox_rover_wave,52.40162061,16.95156999,100.697,2
1765375585884983905,ublox_rover_circle,52.40157012,16.951435,100.214,2
1765375585884983905,ublox_rover_line,52.40134034,16.95122701,100.214,2
1765375585884983905,ublox_rover_wave,52.40162034,16.95157074,100.214,2
1765375585984983905,ublox_rover_circle,52.40156887,16.95143419,100.328,2
1765375585984983905,ublox_rover_line,52.40134034,16.95122627,100.328,2
1765375585984983905,ublox_rover_wave,52.40162007,16.95157155,100.328,2
1765375586084983905,ublox_rover_circle,52.40156761,16.9514334,100.363,2
1765375586084983905,ublox_rover_line,52.40134034,16.95122554,100.363,2
1765375586084983905,ublox_rover_wave,52.4016198,16.95157244,100.363,2
1765375586184983905,ublox_rover_circle,52.40156635,16.95143263,100.222,2
1765375586184983905,ublox_rover_line,52.40134034,16.9512248,100.222,2
1765375586184983905,ublox_rover_wave,52.40161953,16.95157339,100.222,2
1765375586284983905,ublox_rover_circle,52.40156508,16.95143188,100.271,2
1765375586284983905,ublox_rover_line,52.40134034,16.95122406,100.271,2
1765375586284983905,ublox_rover_wave,52.40161926,16.95157441,100.271,2
1765375586384983905,ublox_rover_circle,52.40156381,16.95143115,100.053,2
1765375586384983905,ublox_rover_line,52.40134034,16.95122333,100.053,2
1765375586384983905,ublox_rover_wave,52.40161899,16.95157549,100.053,2
1765375586484983905,ublox_rover_circle,52.40156253,16.95143044,99.982,2
1765375586484983905,ublox_rover_line,52.40134034,16.95122259,99.982,2
1765375586484983905,ublox_rover_wave,52.40161872,16.95157663,99.982,2
1765375586584983905,ublox_rover_circle,52.40156125,16.95142975,100.306,2
1765375586584983905,ublox_rover_line,52.40134034,16.95122185,100.306,2
1765375586584983905,ublox_rover_wave,52.40161845,16.95157784,100.306,2
1765375586684983905,ublox_rover_circle,52.40155997,16.95142909,100.329,2
1765375586684983905,ublox_rover_line,52.40134034,16.95122112,100.329,2
1765375586684983905,ublox_rover_wave,52.40161819,16.95157911,100.329,2
1765375586784983905,ublox_rover_circle,52.40155868,16.95142844,100.15,2
1765375586784983905,ublox_rover_line,52.40134034,16.95122038,100.15,2
1765375586784983905,ublox_rover_wave,52.40161792,16.95158044,100.15,2
1765375586884983905,ublox_rover_circle,52.40155739,16.95142782,100.21,2
1765375586884983905,ublox_rover_line,52.40134034,16.95121965,100.21,2
1765375586884983905,ublox_rover_wave,52.40161765,16.95158183,100.21,2
1765375586984983905,ublox_rover_circle,52.40155609,16.95142722,100.115,2
1765375586984983905,ublox_rover_line,52.40134034,16.95121891,100.115,2
1765375586984983905,ublox_rover_wave,52.40161738,16.95158328,100.115,2
1765375587084983905,ublox_rover_circle,52.40155479,16.95142664,100.085,2
1765375587084983905,ublox_rover_line,52.40134034,16.95121817,100.085,2
1765375587084983905,ublox_rover_wave,52.40161711,16.95158478,100.085,2
1765375587184983905,ublox_rover_circle,52.40155349,16.95142608,99.982,2
1765375587184983905,ublox_rover_line,52.40134034,16.95121744,99.982,2
1765375587184983905,ublox_rover_wave,52.40161684,16.95158634,99.982,2
1765375587284983905,ublox_rover_circle,52.40155218,16.95142554,100.056,2
1765375587284983905,ublox_rover_line,52.40134034,16.9512167,100.056,2
1765375587284983905,ublox_rover_wave,52.40161657,16.95158794,100.056,2
1765375587384983905,ublox_rover_circle,52.40155087,16.95142502,100.245,2
1765375587384983905,ublox_rover_line,52.40134034,16.95121597,100.245,2
1765375587384983905,ublox_rover_wave,52.4016163,16.95158961,100.245,2
1765375587484983905,ublox_rover_circle,52.40154956,16.95142453,100.301,2
1765375587484983905,ublox_rover_line,52.40134034,16.95121523,100.301,2
1765375587484983905,ublox_rover_wave,52.40161603,16.95159132,100.301,2
1765375587584983905,ublox_rover_circle,52.40154824,16.95142405,100.238,2
1765375587584983905,ublox_rover_line,52.40134034,16.95121449,100.238,2
1765375587584983905,ublox_rover_wave,52.40161576,16.95159307,100.238,2
1765375587684983905,ublox_rover_circle,52.40154692,16.9514236,100.09,2
1765375587684983905,ublox_rover_line,52.40134034,16.95121376,100.09,2
1765375587684983905,ublox_rover_wave,52.40161549,16.95159488,100.09,2
1765375587784983905,ublox_rover_circle,52.4015456,16.95142317,99.736,2
1765375587784983905,ublox_rover_line,52.40134034,16.95121302,99.736,2
1765375587784983905,ublox_rover_wave,52.40161522,16.95159673,99.736,2
1765375587884983905,ublox_rover_circle,52.40154428,16.95142276,100.039,2
1765375587884983905,ublox_rover_line,52.40134034,16.95121228,100.039,2
1765375587884983905,ublox_rover_wave,52.40161495,16.95159862,100.039,2
1765375587984983905,ublox_rover_circle,52.40154295,16.95142238,100.152,2
1765375587984983905,ublox_rover_line,52.40134034,16.95121155,100.152,2
1765375587984983905,ublox_rover_wave,52.40161468,16.95160055,100.152,2
1765375588084983905,ublox_rover_circle,52.40154162,16.95142201,100.221,2
1765375588084983905,ublox_rover_line,52.40134034,16.95121081,100.221,2
1765375588084983905,ublox_rover_wave,52.40161441,16.95160253,100.221,2
1765375588184983905,ublox_rover_circle,52.40154029,16.95142167,100.137,2
1765375588184983905,ublox_rover_line,52.40134034,16.95121008,100.137,2
1765375588184983905,ublox_rover_wave,52.40161414,16.95160453,100.137,2
1765375588284983905,ublox_rover_circle,52.40153896,16.95142135,100.025,2
1765375588284983905,ublox_rover_line,52.40134034,16.95120934,100.025,2
1765375588284983905,ublox_rover_wave,52.40161387,16.95160658,100.025,2
1765375588384983905,ublox_rover_circle,52.40153762,16.95142105,100.216,2
1765375588384983905,ublox_rover_line,52.40134034,16.9512086,100.216,2
1765375588384983905,ublox_rover_wave,52.4016136,16.95160866,100.216,2
1765375588484983905,ublox_rover_circle,52.40153628,16.95142077,100.007,2
1765375588484983905,ublox_rover_line,52.40134034,16.95120787,100.007,2
1765375588484983905,ublox_rover_wave,52.40161333,16.95161076,100.007,2
1765375588584983905,ublox_rover_circle,52.40153495,16.95142051,100.254,2
1765375588584983905,ublox_rover_line,52.40134034,16.95120713,100.254,2
1765375588584983905,ublox_rover_wave,52.40161307,16.9516129,100.254,2
1765375588684983905,ublox_rover_circle,52.40153361,16.95142028,100.489,2
1765375588684983905,ublox_rover_line,52.40134034,16.9512064,100.489,2
1765375588684983905,ublox_rover_wave,52.4016128,16.95161506,100.489,2
1765375588784983905,ublox_rover_circle,52.40153226,16.95142007,100.381,2
1765375588784983905,ublox_rover_line,52.40134034,16.95120566,100.381,2
1765375588784983905,ublox_rover_wave,52.40161253,16.95161725,100.381,2
1765375588884983905,ublox_rover_circle,52.40153092,16.95141988,100.126,2
1765375588884983905,ublox_rover_line,52.40134034,16.95120492,100.126,2
1765375588884983905,ublox_rover_wave,52.40161226,16.95161946,100.126,2
1765375588984983905,ublox_rover_circle,52.40152958,16.95141971,99.876,2
1765375588984983905,ublox_rover_line,52.40134034,16.95120419,99.876,2
1765375588984983905,ublox_rover_wave,52.40161199,16.95162169,99.876,2
1765375589084983905,ublox_rover_circle,52.40152823,16.95141956,100.166,2
1765375589084983905,ublox_rover_line,52.40134034,16.95120345,100.166,2
1765375589084983905,ublox_rover_wave,52.40161172,16.95162394,100.166,2
1765375589184983905,ublox_rover_circle,52.40152689,16.95141944,100.205,2
1765375589184983905,ublox_rover_line,52.40134034,16.95120271,100.205,2
1765375589184983905,ublox_rover_wave,52.40161145,16.95162621,100.205,2
1765375589284983905,ublox_rover_circle,52.40152554,16.95141934,100.11,2
1765375589284983905,ublox_rover_line,52.40134034,16.95120198,100.11,2
1765375589284983905,ublox_rover_wave,52.40161118,16.95162848,100.11,2
1765375589384983905,ublox_rover_circle,52.4015242,16.95141926,99.921,2
1765375589384983905,ublox_rover_line,52.40134034,16.95120124,99.921,2
1765375589384983905,ublox_rover_wave,52.40161091,16.95163077,99.921,2
1765375589484983905,ublox_rover_circle,52.40152285,16.9514192,100.106,2
1765375589484983905,ublox_rover_line,52.40134034,16.95120051,100.106,2
1765375589484983905,ublox_rover_wave,52.40161064,16.95163307,100.106,2
1765375589584983905,ublox_rover_circle,52.4015215,16.95141916,100.02,2
1765375589584983905,ublox_rover_line,52.40134034,16.95119977,100.02,2
1765375589584983905,ublox_rover_wave,52.40161037,16.95163538,100.02,2
1765375589684983905,ublox_rover_circle,52.40152015,16.95141915,100.255,2
1765375589684983905,ublox_rover_line,52.40134034,16.95119903,100.255,2
1765375589684983905,ublox_rover_wave,52.4016101,16.95163769,100.255,2
1765375589784983905,ublox_rover_circle,52.40151881,16.95141916,100.117,2
1765375589784983905,ublox_rover_line,52.40134034,16.9511983,100.117,2
1765375589784983905,ublox_rover_wave,52.40160983,16.95164,100.117,2
1765375589884983905,ublox_rover_circle,52.40151746,16.95141919,100.115,2
1765375589884983905,ublox_rover_line,52.40134034,16.95119756,100.115,2
1765375589884983905,ublox_rover_wave,52.40160956,16.95164231,100.115,2
1765375589984983905,ublox_rover_circle,52.40151611,16.95141924,100.178,2
1765375589984983905,ublox_rover_line,52.40134034,16.95119683,100.178,2
1765375589984983905,ublox_rover_wave,52.40160929,16.95164462,100.178,2
1765375590084983905,ublox_rover_circle,52.40151477,16.95141932,99.958,2
1765375590084983905,ublox_rover_line,52.40134034,16.95119609,99.958,2
1765375590084983905,ublox_rover_wave,52.40160902,16.95164693,99.958,2
1765375590184983905,ublox_rover_circle,52.40151342,16.95141941,100.418,2
1765375590184983905,ublox_rover_line,52.40134034,16.95119535,100.418,2
1765375590184983905,ublox_rover_wave,52.40160875,16.95164923,100.418,2
1765375590284983905,ublox_rover_circle,52.40151207,16.95141953,100.092,2
1765375590284983905,ublox_rover_line,52.40134034,16.95119462,100.092,2
1765375590284983905,ublox_rover_wave,52.40160848,16.95165152,100.092,2
1765375590384983905,ublox_rover_circle,52.40151073,16.95141967,100.19,2
1765375590384983905,ublox_rover_line,52.40134034,16.95119388,100.19,2
1765375590384983905,ublox_rover_wave,52.40160821,16.95165379,100.19,2
1765375590484983905,ublox_rover_circle,52.40150939,16.95141983,100.099,2
1765375590484983905,ublox_rover_line,52.40134034,16.95119314,100.099,2
1765375590484983905,ublox_rover_wave,52.40160794,16.95165606,100.099,2
1765375590584983905,ublox_rover_circle,52.40150804,16.95142002,100.213,2
1765375590584983905,ublox_rover_line,52.40134034,16.95119241,100.213,2
1765375590584983905,ublox_rover_wave,52.40160768,16.95165831,100.213,2
1765375590684983905,ublox_rover_circle,52.4015067,16.95142023,100.088,2
1765375590684983905,ublox_rover_line,52.40134034,16.95119167,100.088,2
1765375590684983905,ublox_rover_wave,52.40160741,16.95166054,100.088,2
1765375590784983905,ublox_rover_circle,52.40150536,16.95142046,99.913,2
1765375590784983905,ublox_rover_line,52.40134034,16.95119094,99.913,2
1765375590784983905,ublox_rover_wave,52.40160714,16.95166275,99.913,2
1765375590884983905,ublox_rover_circle,52.40150402,16.95142071,100.425,2
1765375590884983905,ublox_rover_line,52.40134034,16.9511902,100.425,2
1765375590884983905,ublox_rover_wave,52.40160687,16.95166494,100.425,2
1765375590984983905,ublox_rover_circle,52.40150269,16.95142098,100.233,2
1765375590984983905,ublox_rover_line,52.40134034,16.95118946,100.233,2
1765375590984983905,ublox_rover_wave,52.4016066,16.9516671,100.233,2
1765375591084983905,ublox_rover_circle,52.40150135,16.95142127,100.228,2
1765375591084983905,ublox_rover_line,52.40134034,16.95118873,100.228,2
1765375591084983905,ublox_rover_wave,52.40160633,16.95166924,100.228,2
1765375591184983905,ublox_rover_circle,52.40150002,16.95142159,99.982,2
1765375591184983905,ublox_rover_line,52.40134034,16.95118799,99.982,2
1765375591184983905,ublox_rover_wave,52.40160606,16.95167134,99.982,2
1765375591284983905,ublox_rover_circle,52.40149869,16.95142193,100.137,2
1765375591284983905,ublox_rover_line,52.40134034,16.95118725,100.137,2
1765375591284983905,ublox_rover_wave,52.40160579,16.95167342,100.137,2
1765375591384983905,ublox_rover_circle,52.40149736,16.95142229,100.067,2
1765375591384983905,ublox_rover_line,52.40134034,16.95118652,100.067,2
1765375591384983905,ublox_rover_wave,52.40160552,16.95167547,100.067,2
1765375591484983905,ublox_rover_circle,52.40149603,16.95142267,100.269,2
1765375591484983905,ublox_rover_line,52.40134034,16.95118578,100.269,2
1765375591484983905,ublox_rover_wave,52.40160525,16.95167747,100.269,2
1765375591584983905,ublox_rover_circle,52.4014947,16.95142308,100.242,2
1765375591584983905,ublox_rover_line,52.40134034,16.95118505,100.242,2
1765375591584983905,ublox_rover_wave,52.40160498,16.95167945,100.242,2
1765375591684983905,ublox_rover_circle,52.40149338,16.9514235,100.203,2
1765375591684983905,ublox_rover_line,52.40134034,16.95118431,100.203,2
1765375591684983905,ublox_rover_wave,52.40160471,16.95168138,100.203,2
1765375591784983905,ublox_rover_circle,52.40149206,16.95142395,100.369,2
1765375591784983905,ublox_rover_line,52.40134034,16.95118357,100.369,2
1765375591784983905,ublox_rover_wave,52.40160444,16.95168327,100.369,2
1765375591884983905,ublox_rover_circle,52.40149075,16.95142442,100.166,2
1765375591884983905,ublox_rover_line,52.40134034,16.95118284,100.166,2
1765375591884983905,ublox_rover_wave,52.40160417,16.95168512,100.166,2
1765375591984983905,ublox_rover_circle,52.40148943,16.95142491,100.059,2
1765375591984983905,ublox_rover_line,52.40134034,16.9511821,100.059,2
1765375591984983905,ublox_rover_wave,52.4016039,16.95168693,100.059,2
1765375592084983905,ublox_rover_circle,52.40148812,16.95142542,99.958,2
1765375592084983905,ublox_rover_line,52.40134034,16.95118137,99.958,2
1765375592084983905,ublox_rover_wave,52.40160363,16.95168868,99.958,2
1765375592184983905,ublox_rover_circle,52.40148681,16.95142595,100.413,2
1765375592184983905,ublox_rover_line,52.40134034,16.95118063,100.413,2
1765375592184983905,ublox_rover_wave,52.40160336,16.95169039,100.413,2
1765375592284983905,ublox_rover_circle,52.40148551,16.95142651,100.4,2
1765375592284983905,ublox_rover_line,52.40134034,16.95117989,100.4,2
1765375592284983905,ublox_rover_wave,52.40160309,16.95169206,100.4,2
1765375592384983905,ublox_rover_circle,52.40148421,16.95142708,100.107,2
1765375592384983905,ublox_rover_line,52.40134034,16.95117916,100.107,2
1765375592384983905,ublox_rover_wave,52.40160282,16.95169366,100.107,2
1765375592484983905,ublox_rover_circle,52.40148291,16.95142768,100.216,2
1765375592484983905,ublox_rover_line,52.40134034,16.95117842,100.216,2
1765375592484983905,ublox_rover_wave,52.40160255,16.95169522,100.216,2
1765375592584983905,ublox_rover_circle,52.40148162,16.9514283,100.254,2
1765375592584983905,ublox_rover_line,52.40134034,16.95117768,100.254,2
1765375592584983905,ublox_rover_wave,52.40160229,16.95169672,100.254,2
1765375592684983905,ublox_rover_circle,52.40148033,16.95142894,100.254,2
1765375592684983905,ublox_rover_line,52.40134034,16.95117695,100.254,2
1765375592684983905,ublox_rover_wave,52.40160202,16.95169817,100.254,2
1765375592784983905,ublox_rover_circle,52.40147904,16.9514296,100.49,2
1765375592784983905,ublox_rover_line,52.40134034,16.95117621,100.49,2
1765375592784983905,ublox_rover_wave,52.40160175,16.95169956,100.49,2
1765375592884983905,ublox_rover_circle,52.40147776,16.95143028,100.13,2
1765375592884983905,ublox_rover_line,52.40134034,16.95117548,100.13,2
1765375592884983905,ublox_rover_wave,52.40160148,16.95170089,100.13,2
1765375592984983905,ublox_rover_circle,52.40147648,16.95143098,99.822,2
1765375592984983905,ublox_rover_line,52.40134034,16.95117474,99.822,2
1765375592984983905,ublox_rover_wave,52.40160121,16.95170216,99.822,2
1765375593084983905,ublox_rover_circle,52.40147521,16.95143171,100.054,2
1765375593084983905,ublox_rover_line,52.40134034,16.951174,100.054,2
1765375593084983905,ublox_rover_wave,52.40160094,16.95170337,100.054,2
1765375593184983905,ublox_rover_circle,52.40147394,16.95143245,100.174,2
1765375593184983905,ublox_rover_line,52.40134034,16.95117327,100.174,2
1765375593184983905,ublox_rover_wave,52.40160067,16.95170451,100.174,2
1765375593284983905,ublox_rover_circle,52.40147268,16.95143322,100.138,2
1765375593284983905,ublox_rover_line,52.40134034,16.95117253,100.138,2
1765375593284983905,ublox_rover_wave,52.4016004,16.95170559,100.138,2
1765375593384983905,ublox_rover_circle,52.40147142,16.951434,100.141,2
1765375593384983905,ublox_rover_line,52.40134034,16.9511718,100.141,2
1765375593384983905,ublox_rover_wave,52.40160013,16.95170661,100.141,2
1765375593484983905,ublox_rover_circle,52.40147016,16.95143481,100.264,2
1765375593484983905,ublox_rover_line,52.40134034,16.95117106,100.264,2
1765375593484983905,ublox_rover_wave,52.40159986,16.95170756,100.264,2
1765375593584983905,ublox_rover_circle,52.40146891,16.95143564,99.913,2
1765375593584983905,ublox_rover_line,52.40134034,16.95117032,99.913,2
1765375593584983905,ublox_rover_wave,52.40159959,16.95170845,99.913,2
1765375593684983905,ublox_rover_circle,52.40146767,16.95143648,99.829,2
1765375593684983905,ublox_rover_line,52.40134034,16.95116959,99.829,2
1765375593684983905,ublox_rover_wave,52.40159932,16.95170926,99.829,2
1765375593784983905,ublox_rover_circle,52.40146643,16.95143735,100.182,2
1765375593784983905,ublox_rover_line,52.40134034,16.95116885,100.182,2
1765375593784983905,ublox_rover_wave,52.40159905,16.95171001,100.182,2
1765375593884983905,ublox_rover_circle,52.4014652,16.95143824,100.024,2
1765375593884983905,ublox_rover_line,52.40134034,16.95116811,100.024,2
1765375593884983905,ublox_rover_wave,52.40159878,16.95171069,100.024,2
1765375593984983905,ublox_rover_circle,52.40146397,16.95143915,100.306,2
1765375593984983905,ublox_rover_line,52.40134034,16.95116738,100.306,2
1765375593984983905,ublox_rover_wave,52.40159851,16.9517113,100.306,2
1765375594084983905,ublox_rover_circle,52.40146275,16.95144008,100.218,2
1765375594084983905,ublox_rover_line,52.40134034,16.95116664,100.218,2
1765375594084983905,ublox_rover_wave,52.40159824,16.95171184,100.218,2
1765375594184983905,ublox_rover_circle,52.40146153,16.95144102,100.118,2
1765375594184983905,ublox_rover_line,52.40134034,16.95116591,100.118,2
1765375594184983905,ublox_rover_wave,52.40159797,16.95171231,100.118,2
1765375594284983905,ublox_rover_circle,52.40146032,16.95144199,100.197,2
1765375594284983905,ublox_rover_line,52.40134034,16.95116517,100.197,2
1765375594284983905,ublox_rover_wave,52.4015977,16.95171271,100.197,2
1765375594384983905,ublox_rover_circle,52.40145911,16.95144298,99.897,2
1765375594384983905,ublox_rover_line,52.40134034,16.95116443,99.897,2
1765375594384983905,ublox_rover_wave,52.40159743,16.95171304,99.897,2
1765375594484983905,ublox_rover_circle,52.40145791,16.95144399,100.312,2
1765375594484983905,ublox_rover_line,52.40134034,16.9511637,100.312,2
1765375594484983905,ublox_rover_wave,52.40159716,16.95171329,100.312,2
1765375594584983905,ublox_rover_circle,52.40145672,16.95144502,100.047,2
1765375594584983905,ublox_rover_line,52.40134034,16.95116296,100.047,2
1765375594584983905,ublox_rover_wave,52.4015969,16.95171347,100.047,2
1765375594684983905,ublox_rover_circle,52.40145553,16.95144606,100.186,2
1765375594684983905,ublox_rover_line,52.40134034,16.95116223,100.186,2
1765375594684983905,ublox_rover_wave,52.40159663,16.95171358,100.186,2
1765375594784983905,ublox_rover_circle,52.40145435,16.95144713,100.131,2
1765375594784983905,ublox_rover_line,52.40134034,16.95116149,100.131,2
1765375594784983905,ublox_rover_wave,52.40159636,16.95171362,100.131,2
1765375594884983905,ublox_rover_circle,52.40145318,16.95144822,100.304,2
1765375594884983905,ublox_rover_line,52.40134034,16.95116075,100.304,2
1765375594884983905,ublox_rover_wave,52.40159609,16.95171358,100.304,2
1765375594984983905,ublox_rover_circle,52.40145201,16.95144932,100.021,2
1765375594984983905,ublox_rover_line,52.40134034,16.95116002,100.021,2
1765375594984983905,ublox_rover_wave,52.40159582,16.95171347,100.021,2
1765375595084983905,ublox_rover_circle,52.40145085,16.95145044,99.889,2
1765375595084983905,ublox_rover_line,52.40134034,16.95115928,99.889,2
1765375595084983905,ublox_rover_wave,52.40159555,16.95171329,99.889,2
1765375595184983905,ublox_rover_circle,52.4014497,16.95145159,100.171,2
1765375595184983905,ublox_rover_line,52.40134034,16.95115854,100.171,2
1765375595184983905,ublox_rover_wave,52.40159528,16.95171304,100.171,2
1765375595284983905,ublox_rover_circle,52.40144856,16.95145275,100.194,2
1765375595284983905,ublox_rover_line,52.40134034,16.95115781,100.194,2
1765375595284983905,ublox_rover_wave,52.40159501,16.95171271,100.194,2
1765375595384983905,ublox_rover_circle,52.40144742,16.95145393,100.261,2
1765375595384983905,ublox_rover_line,52.40134034,16.95115707,100.261,2
1765375595384983905,ublox_rover_wave,52.40159474,16.95171231,100.261,2
1765375595484983905,ublox_rover_circle,52.40144629,16.95145513,100.295,2
1765375595484983905,ublox_rover_line,52.40134034,16.95115634,100.295,2
1765375595484983905,ublox_rover_wave,52.40159447,16.95171184,100.295,2
1765375595584983905,ublox_rover_circle,52.40144516,16.95145634,99.908,2
1765375595584983905,ublox_rover_line,52.40134034,16.9511556,99.908,2
1765375595584983905,ublox_rover_wave,52.4015942,16.9517113,99.908,2
1765375595684983905,ublox_rover_circle,52.40144404,16.95145758,100.222,2
1765375595684983905,ublox_rover_line,52.40134034,16.95115486,100.222,2
1765375595684983905,ublox_rover_wave,52.40159393,16.95171069,100.222,2
1765375595784983905,ublox_rover_circle,52.40144293,16.95145883,99.97,2
1765375595784983905,ublox_rover_line,52.40134034,16.95115413,99.97,2
1765375595784983905,ublox_rover_wave,52.40159366,16.95171001,99.97,2
1765375595884983905,ublox_rover_circle,52.40144183,16.95146011,100.512,2
1765375595884983905,ublox_rover_line,52.40134034,16.95115339,100.512,2
1765375595884983905,ublox_rover_wave,52.40159339,16.95170926,100.512,2
1765375595984983905,ublox_rover_circle,52.40144074,16.9514614,100.077,2
1765375595984983905,ublox_rover_line,52.40134034,16.95115265,100.077,2
1765375595984983905,ublox_rover_wave,52.40159312,16.95170845,100.077,2
1765375596084983905,ublox_rover_circle,52.40143965,16.9514627,100.274,2
1765375596084983905,ublox_rover_line,52.40134034,16.95115192,100.274,2
1765375596084983905,ublox_rover_wave,52.40159285,16.95170756,100.274,2
1765375596184983905,ublox_rover_circle,52.40143858,16.95146403,100.229,2
1765375596184983905,ublox_rover_line,52.40134034,16.95115118,100.229,2
1765375596184983905,ublox_rover_wave,52.40159258,16.95170661,100.229,2
1765375596284983905,ublox_rover_circle,52.40143751,16.95146537,100.067,2
1765375596284983905,ublox_rover_line,52.40134034,16.95115045,100.067,2
1765375596284983905,ublox_rover_wave,52.40159231,16.95170559,100.067,2
1765375596384983905,ublox_rover_circle,52.40143645,16.95146673,100.039,2
1765375596384983905,ublox_rover_line,52.40134034,16.95114971,100.039,2
1765375596384983905,ublox_rover_wave,52.40159204,16.95170451,100.039,2
1765375596484983905,ublox_rover_circle,52.40143539,16.95146811,99.903,2
1765375596484983905,ublox_rover_line,52.40134034,16.95114897,99.903,2
1765375596484983905,ublox_rover_wave,52.40159178,16.95170337,99.903,2
